fac_id,wgt_fac,wgt_abs,wgt_know
3401010,1.0,52.0,1.0
3401025,14.833334,163.16667,14.833334
3401034,5.3278685,90.57376,11.987704
3401041,5.3278685,15.983605,5.3278685
3401042,5.3278685,53.278687,7.9918027
3402003,1.0,55.0,1.0
3402004,5.3278685,42.622948,15.983605
3402007,5.3278685,5.3278685,5.3278685
3402017,5.3278685,10.655737,5.3278685
3402022,5.3278685,15.983605,5.3278685
3402028,5.3278685,15.983605,5.3278685
3402032,5.3278685,21.311474,10.655737
3402037,5.3278685,21.311474,5.3278685
3402043,14.833334,59.333336,29.666668
3402047,5.3278685,21.311474,5.3278685
3403003,5.3278685,26.639343,5.3278685
3403007,5.3278685,31.96721,5.3278685
3403012,1.0,37.0,2.0
3403017,5.3278685,58.606552,10.655737
3403028,5.3278685,5.3278685,5.3278685
3403029,14.833334,103.833336,14.833334
3403033,5.3278685,26.639343,5.3278685
3403051,5.3278685,15.983605,5.3278685
3404001,5.3278685,31.96721,5.3278685
3404004,5.3278685,10.655737,5.3278685
3404012,14.833334,237.33334,29.666668
3404014,5.3278685,42.622948,5.3278685
3404019,5.3278685,10.655737,10.655737
3404020,1.0,44.0,1.1578947
3404021,5.3278685,15.983605,5.3278685
3404028,5.3278685,5.3278685,5.3278685
3404031,5.3278685,10.655737,5.3278685
3404032,5.3278685,63.93442,5.3278685
3404040,5.3278685,15.983605,5.3278685
3405016,1.0,70.0,1.5
3405036,5.3278685,95.901634,5.3278685
3405061,5.3278685,10.655737,5.3278685
3405062,5.3278685,175.81966,5.3278685
3405094,5.3278685,42.622948,5.3278685
3406001,5.3278685,207.78687,7.1038246
3406014,5.3278685,111.88524,79.91802
3406018,5.3278685,37.29508,15.983605
3406021,1.0,27.0,3.0
3406023,5.3278685,15.983605,10.655737
3406024,5.3278685,138.52458,22.64344
3406026,5.3278685,74.59016,5.3278685
3407004,5.166667,25.833336,5.166667
3407006,5.166667,15.500001,5.166667
3407012,5.5,104.5,9.625
3407013,5.166667,25.833336,5.166667
3407016,5.166667,31.000002,6.8888893
3407017,5.166667,72.333336,8.266667
3407020,5.166667,10.333334,5.166667
3407021,5.166667,56.833336,5.166667
3407023,5.166667,67.16667,9.041667
3407034,5.166667,56.833336,6.200001
3407035,5.166667,72.333336,5.166667
3407042,5.5,137.5,9.166666
3407044,5.166667,10.333334,5.166667
3407045,5.166667,25.833336,5.166667
3408005,5.4358974,5.4358974,5.4358974
3408006,5.4358974,21.74359,5.4358974
3408010,5.4358974,21.74359,5.4358974
3408015,5.4358974,21.74359,5.4358974
3408017,5.4358974,5.4358974,5.4358974
3408018,5.4358974,5.4358974,5.4358974
3408025,5.4358974,135.89743,5.4358974
3408033,5.4358974,10.871795,5.4358974
3408042,5.4358974,65.23077,5.4358974
3408048,5.4358974,5.4358974,5.4358974
3408050,5.4358974,5.4358974,5.4358974
3408052,5.4358974,43.48718,5.4358974
3408054,5.4358974,32.615383,5.4358974
3408063,5.4358974,5.4358974,5.4358974
3408065,5.4358974,5.4358974,5.4358974
3408073,5.4358974,5.4358974,5.4358974
3408077,5.4358974,5.4358974,5.4358974
3408079,5.4358974,5.4358974,5.4358974
3408084,5.4358974,21.74359,5.4358974
3408086,5.4358974,10.871795,5.4358974
3408095,5.4358974,5.4358974,5.4358974
3408096,5.4358974,16.307692,5.4358974
3408102,5.4358974,5.4358974,5.4358974
3408109,5.4358974,16.307692,5.4358974
3409005,5.3278685,47.950817,5.3278685
3409014,5.3278685,31.96721,5.3278685
3409017,5.3278685,42.622948,5.3278685
3409018,1.0,25.0,1.0
3409026,5.3278685,10.655737,5.3278685
3409029,5.3278685,31.96721,26.639341
3409033,5.3278685,5.3278685,5.3278685
3409039,5.3278685,5.3278685,5.3278685
3409041,14.833334,118.66667,14.833334
3409042,5.3278685,37.29508,5.3278685
3409044,5.3278685,10.655737,5.3278685
3410000,,,
3410005,5.4358974,32.615383,5.4358974
3410013,5.4358974,10.871795,5.4358974
3410017,5.4358974,48.923077,5.4358974
3410035,5.4358974,16.307692,5.4358974
3410036,5.4358974,103.28205,5.4358974
3410041,1.0,25.0,1.0
3410042,5.4358974,32.615383,5.4358974
3410048,5.4358974,81.53846,5.4358974
3410056,5.4358974,27.179487,5.4358974
3411002,14.833334,608.1667,14.833334
3411005,14.833334,726.8334,14.833334
3411007,5.3278685,5.3278685,5.3278685
3411008,5.3278685,10.655737,5.3278685
3411012,5.3278685,5.3278685,5.3278685
3411014,1.0,100.0,1.24
3411017,5.3278685,21.311474,5.3278685
3411019,5.3278685,10.655737,5.3278685
3411028,5.3278685,5.3278685,5.3278685
3411034,5.3278685,5.3278685,5.3278685
3411041,5.3278685,10.655737,5.3278685
3411046,5.3278685,5.3278685,5.3278685
3411047,5.3278685,26.639343,5.3278685
3411053,5.3278685,15.983605,5.3278685
3411061,5.3278685,10.655737,5.3278685
3411070,5.3278685,5.3278685,5.3278685
3411077,5.3278685,10.655737,
3411087,5.3278685,5.3278685,5.3278685
3411091,5.3278685,10.655737,5.3278685
3411111,5.3278685,511.47537,10.655737
3411117,1.0,80.0,2.0
3411122,5.3278685,5.3278685,5.3278685
3411123,5.3278685,5.3278685,5.3278685
3412003,5.3278685,5.3278685,5.3278685
3412004,5.3278685,10.655737,5.3278685
3412011,5.3278685,10.655737,10.655737
3412013,5.3278685,42.622948,5.3278685
3412016,5.3278685,10.655737,5.3278685
3412017,5.3278685,37.29508,5.3278685
3412018,5.3278685,5.3278685,5.3278685
3412020,5.3278685,5.3278685,5.3278685
3412022,5.3278685,10.655737,5.3278685
3412027,5.3278685,21.311474,5.3278685
3412037,5.3278685,31.96721,5.3278685
3412040,5.3278685,5.3278685,5.3278685
3412042,5.3278685,26.639343,5.3278685
3412047,5.3278685,159.83606,5.3278685
3412050,5.3278685,186.4754,5.3278685
3412051,5.3278685,37.29508,5.3278685
3412053,5.3278685,5.3278685,5.3278685
3412054,5.3278685,5.3278685,5.3278685
3413012,5.3278685,10.655737,5.3278685
3413016,5.3278685,10.655737,5.3278685
3413017,5.3278685,26.639343,15.983605
3413025,5.3278685,15.983605,5.3278685
3413029,5.3278685,21.311474,10.655737
3413030,5.3278685,21.311474,10.655737
3413031,5.3278685,5.3278685,5.3278685
3413039,5.3278685,10.655737,5.3278685
3413041,5.3278685,31.96721,5.3278685
3414004,5.4358974,21.74359,5.4358974
3414009,5.4358974,27.179487,16.307692
3414015,5.4358974,59.794872,16.307692
3414018,18.5,111.0,27.75
3414049,5.4358974,70.666664,14.495727
3414056,18.5,92.5,27.75
3414058,5.4358974,32.615383,5.4358974
3414061,5.4358974,27.179487,
3414069,5.4358974,70.666664,10.871795
3415009,5.3278685,5.3278685,5.3278685
3415014,5.3278685,10.655737,5.3278685
3415016,5.3278685,15.983605,5.3278685
3415021,5.3278685,21.311474,5.3278685
3415023,5.3278685,31.96721,7.9918027
3415024,5.3278685,37.29508,5.3278685
3415036,5.3278685,5.3278685,5.3278685
3415040,5.3278685,58.606552,10.655737
3415042,5.3278685,10.655737,5.3278685
3415043,5.3278685,10.655737,5.3278685
3415048,5.3278685,5.3278685,5.3278685
3415052,5.3278685,21.311474,5.3278685
3415053,5.3278685,10.655737,
3415055,5.3278685,63.93442,5.3278685
3415056,5.3278685,159.83606,15.983605
3416002,5.3278685,10.655737,5.3278685
3416012,5.3278685,31.96721,5.3278685
3416014,5.3278685,10.655737,5.3278685
3416016,5.3278685,10.655737,5.3278685
3416019,5.3278685,53.278687,10.655737
3416020,5.3278685,37.29508,10.655737
3416021,5.3278685,31.96721,5.3278685
3416024,5.3278685,10.655737,5.3278685
3416033,5.3278685,21.311474,5.3278685
3416035,5.3278685,21.311474,5.3278685
3416040,5.3278685,37.29508,7.9918027
3416054,1.0,136.0,1.74
